x-axis,1,2,3
second,Volt,Volt,Volt
+11.56342400E-03,+819.09634E-06,-499.78012592E-03,+59.66293976E-03
+11.56345600E-03,+819.09634E-06,-490.98615090E-03,+59.91419583E-03
+11.56348800E-03,+819.09634E-06,-479.67962362E-03,+59.80113056E-03
+11.56352000E-03,+819.09634E-06,-479.67962362E-03,+59.71319081E-03
+11.56355200E-03,+643.21684E-06,-488.47359863E-03,+59.68806528E-03
+11.56358400E-03,+592.96580E-06,-490.98615090E-03,+59.62525106E-03
+11.56361600E-03,+819.09634E-06,-488.47359863E-03,+59.92675901E-03
+11.56364800E-03,+819.09634E-06,-490.98615090E-03,+60.42927115E-03
+11.56368000E-03,+643.21684E-06,-488.47359863E-03,+59.76344185E-03
+11.56371200E-03,+592.96580E-06,-490.98615090E-03,+59.46193474E-03
+11.56374400E-03,+643.21684E-06,-488.47359863E-03,+60.06494981E-03
+11.56377600E-03,+592.96580E-06,-499.78012592E-03,+59.87650712E-03
+11.56380800E-03,+819.09634E-06,-490.98615090E-03,+59.37399499E-03
+11.56384000E-03,+819.09634E-06,-488.47359863E-03,+59.77600503E-03
+11.56387200E-03,+819.09634E-06,-499.78012592E-03,+59.82625608E-03
+11.56390400E-03,+819.09634E-06,-499.78012592E-03,+59.51218578E-03
+11.56393600E-03,+643.21684E-06,-499.78012592E-03,+59.48706026E-03
+11.56396800E-03,+417.08630E-06,-499.78012592E-03,+59.77600503E-03
+11.56400000E-03,+417.08630E-06,-490.98615090E-03,+59.73831633E-03
+11.56403200E-03,+592.96580E-06,-479.67962362E-03,+59.66293976E-03
+11.56406400E-03,+819.09634E-06,-479.67962362E-03,+60.00213558E-03
+11.56409600E-03,+819.09634E-06,-488.47359864E-03,+59.73831633E-03
+11.56412800E-03,+819.09634E-06,-499.78012592E-03,+59.66293976E-03
+11.56416000E-03,+819.09634E-06,-490.98615090E-03,+60.00213558E-03
+11.56419200E-03,+643.21684E-06,-488.47359864E-03,+60.00213558E-03
+11.56422400E-03,+592.96580E-06,-490.98615090E-03,+59.82625608E-03
+11.56425600E-03,+643.21684E-06,-479.67962362E-03,+59.16042678E-03
+11.56428800E-03,+417.08630E-06,-479.67962362E-03,+59.29861842E-03
+11.56432000E-03,+417.08630E-06,-488.47359864E-03,+60.11520085E-03
+11.56435200E-03,+592.96580E-06,-499.78012592E-03,+59.91419583E-03
+11.56438400E-03,+819.09634E-06,-499.78012592E-03,+59.80113056E-03
+11.56441600E-03,+643.21684E-06,-499.78012592E-03,+59.62525106E-03
+11.56444800E-03,+417.08630E-06,-499.78012592E-03,+59.22324101E-03
+11.56448000E-03,+417.08630E-06,-490.98615089E-03,+59.34886946E-03
+11.56451200E-03,+592.96580E-06,-479.67962362E-03,+59.80113056E-03
+11.56454400E-03,+819.09634E-06,-488.47359864E-03,+59.97701006E-03
+11.56457600E-03,+819.09634E-06,-499.78012592E-03,+59.58756235E-03
+11.56460800E-03,+819.09634E-06,-499.78012592E-03,+59.05992469E-03
+11.56464000E-03,+819.09634E-06,-490.98615089E-03,+59.66293976E-03
+11.56467200E-03,+819.09634E-06,-479.67962362E-03,+59.56243683E-03
+11.56470400E-03,+819.09634E-06,-479.67962362E-03,+59.26092971E-03
+11.56473600E-03,+819.09634E-06,-488.47359864E-03,+59.60012553E-03
+11.56476800E-03,+819.09634E-06,-490.98615089E-03,+59.60012553E-03
+11.56480000E-03,+819.09634E-06,-479.67962362E-03,+59.86394478E-03
+11.56483200E-03,+819.09634E-06,-488.47359864E-03,+60.11520085E-03
+11.56486400E-03,+819.09634E-06,-499.78012592E-03,+59.73831633E-03
+11.56489600E-03,+643.21684E-06,-499.78012592E-03,+59.57500001E-03
+11.56492800E-03,+592.96580E-06,-499.78012592E-03,+59.80113056E-03
+11.56496000E-03,+643.21684E-06,-499.78012592E-03,+59.71319081E-03
+11.56499200E-03,+417.08630E-06,-490.98615089E-03,+59.51218578E-03
+11.56502400E-03,+417.08630E-06,-479.67962362E-03,+59.83881926E-03
+11.56505600E-03,+592.96580E-06,-479.67962362E-03,+60.40414562E-03
+11.56508800E-03,+819.09634E-06,-488.47359865E-03,+59.52474812E-03
+11.56512000E-03,+819.09634E-06,-499.78012592E-03,+59.27349290E-03
+11.56515200E-03,+643.21684E-06,-499.78012592E-03,+60.05238662E-03
+11.56518400E-03,+592.96580E-06,-499.78012592E-03,+59.42424603E-03
+11.56521600E-03,+643.21684E-06,-499.78012592E-03,+59.28605524E-03
+11.56524800E-03,+592.96580E-06,-499.78012592E-03,+59.57500001E-03
+11.56528000E-03,+643.21684E-06,-499.78012592E-03,+59.88907031E-03
+11.56531200E-03,+417.08630E-06,-490.98615089E-03,+59.56243683E-03
+11.56534400E-03,+417.08630E-06,-479.67962362E-03,+59.08505021E-03
+11.56537600E-03,+417.08630E-06,-488.47359865E-03,+59.46193474E-03
+11.56540800E-03,+592.96580E-06,-490.98615088E-03,+59.71319081E-03
+11.56544000E-03,+819.09634E-06,-479.67962362E-03,+59.24836653E-03
+11.56547200E-03,+643.21684E-06,-479.67962362E-03,+59.14786444E-03
+11.56550400E-03,+592.96580E-06,-479.67962362E-03,+59.51218578E-03
+11.56553600E-03,+819.09634E-06,-479.67962362E-03,+59.39912051E-03
+11.56556800E-03,+819.09634E-06,-479.67962362E-03,+59.48706026E-03
+11.56560000E-03,+819.09634E-06,-488.47359865E-03,+59.68806528E-03
+11.56563200E-03,+819.09634E-06,-490.98615088E-03,+59.71319081E-03
+11.56566400E-03,+819.09634E-06,-479.67962362E-03,+59.68806528E-03
+11.56569600E-03,+643.21684E-06,-479.67962362E-03,+59.71319081E-03
+11.56572800E-03,+592.96580E-06,-488.47359865E-03,+59.60012553E-03
+11.56576000E-03,+819.09634E-06,-490.98615088E-03,+59.51218578E-03
+11.56579200E-03,+643.21684E-06,-479.67962362E-03,+59.66293976E-03
+11.56582400E-03,+417.08630E-06,-479.67962362E-03,+59.65037658E-03
+11.56585600E-03,+417.08630E-06,-488.47359865E-03,+59.11017574E-03
+11.56588800E-03,+592.96580E-06,-499.78012592E-03,+59.52474897E-03
+11.56592000E-03,+819.09634E-06,-490.98615088E-03,+59.67550210E-03
+11.56595200E-03,+819.09634E-06,-470.88564858E-03,+59.08505021E-03
+11.56598400E-03,+819.09634E-06,-477.16707140E-03,+59.54987449E-03
+11.56601600E-03,+819.09634E-06,-499.78012592E-03,+59.56243683E-03
+11.56604800E-03,+819.09634E-06,-490.98615088E-03,+58.82123096E-03
+11.56608000E-03,+994.97584E-06,-479.67962362E-03,+59.12273892E-03
+11.56611200E-03,+1.22110639E-03,-479.67962362E-03,+59.62525105E-03
+11.56614400E-03,+869.34739E-06,-488.47359866E-03,+59.13530126E-03
+11.56617600E-03,+592.96580E-06,-499.78012592E-03,+59.49962344E-03
+11.56620800E-03,+819.09634E-06,-499.78012592E-03,+60.14032637E-03
+11.56624000E-03,+643.21684E-06,-490.98615088E-03,+59.71319081E-03
+11.56627200E-03,+417.08630E-06,-488.47359866E-03,+59.60012553E-03
+11.56630400E-03,+592.96580E-06,-490.98615088E-03,+59.51218578E-03
+11.56633600E-03,+643.21684E-06,-488.47359866E-03,+59.39912051E-03
+11.56636800E-03,+592.96580E-06,-490.98615088E-03,+59.31118076E-03
+11.56640000E-03,+819.09634E-06,-479.67962362E-03,+59.63781424E-03
+11.56643200E-03,+819.09634E-06,-488.47359866E-03,+59.58756235E-03
+11.56646400E-03,+643.21684E-06,-490.98615087E-03,+58.70816569E-03
+11.56649600E-03,+417.08630E-06,-479.67962362E-03,+59.38655817E-03
+11.56652800E-03,+592.96580E-06,-479.67962362E-03,+59.61268787E-03
+11.56656000E-03,+643.21684E-06,-488.47359866E-03,+58.59510042E-03
+11.56659200E-03,+592.96580E-06,-499.78012592E-03,+59.38655817E-03
+11.56662400E-03,+819.09634E-06,-499.78012592E-03,+59.78856737E-03
+11.56665600E-03,+643.21684E-06,-490.98615087E-03,+59.52474897E-03
+11.56668800E-03,+417.08630E-06,-479.67962362E-03,+60.02726110E-03
+11.56672000E-03,+417.08630E-06,-488.47359866E-03,+59.36143180E-03
+11.56675200E-03,+417.08630E-06,-490.98615087E-03,+59.14786444E-03
+11.56678400E-03,+592.96580E-06,-479.67962362E-03,+59.16042678E-03
+11.56681600E-03,+819.09634E-06,-488.47359866E-03,+58.41922092E-03
+11.56684800E-03,+819.09634E-06,-490.98615087E-03,+58.89660838E-03
+11.56688000E-03,+994.97584E-06,-479.67962362E-03,+59.18555230E-03
+11.56691200E-03,+1.22110639E-03,-488.47359867E-03,+58.74585440E-03
+11.56694400E-03,+1.04522689E-03,-499.78012592E-03,+59.37399499E-03
+11.56697600E-03,+819.09634E-06,-490.98615087E-03,+59.16042678E-03
+11.56700800E-03,+643.21684E-06,-479.67962362E-03,+58.94685942E-03
+11.56704000E-03,+592.96580E-06,-479.67962362E-03,+59.48706026E-03
+11.56707200E-03,+819.09634E-06,-488.47359867E-03,+59.07248703E-03
+11.56710400E-03,+819.09634E-06,-490.98615087E-03,+58.83379415E-03
+11.56713600E-03,+643.21684E-06,-488.47359867E-03,+59.31118076E-03
+11.56716800E-03,+592.96580E-06,-490.98615087E-03,+59.11017574E-03
+11.56720000E-03,+819.09634E-06,-479.67962362E-03,+58.99711046E-03
+11.56723200E-03,+819.09634E-06,-479.67962362E-03,+58.99711046E-03
+11.56726400E-03,+819.09634E-06,-479.67962362E-03,+59.26092972E-03
+11.56729600E-03,+819.09634E-06,-479.67962362E-03,+59.33630628E-03
+11.56732800E-03,+819.09634E-06,-479.67962362E-03,+59.26092972E-03
+11.56736000E-03,+819.09634E-06,-479.67962362E-03,+59.33630628E-03
+11.56739200E-03,+819.09634E-06,-488.47359867E-03,+58.99711046E-03
+11.56742400E-03,+819.09634E-06,-490.98615086E-03,+58.90917071E-03
+11.56745600E-03,+643.21684E-06,-479.67962362E-03,+59.14786444E-03
+11.56748800E-03,+417.08630E-06,-488.47359867E-03,+59.42424603E-03
+11.56752000E-03,+592.96580E-06,-499.78012592E-03,+59.19811549E-03
+11.56755200E-03,+819.09634E-06,-499.78012592E-03,+59.02223599E-03
+11.56758400E-03,+643.21684E-06,-499.78012592E-03,+59.05992469E-03
+11.56761600E-03,+417.08630E-06,-499.78012592E-03,+59.13530126E-03
+11.56764800E-03,+592.96580E-06,-490.98615086E-03,+58.97198494E-03
+11.56768000E-03,+643.21684E-06,-488.47359867E-03,+59.37399499E-03
+11.56771200E-03,+592.96580E-06,-499.78012592E-03,+59.51218578E-03
+11.56774400E-03,+819.09634E-06,-499.78012592E-03,+59.13530126E-03
+11.56777600E-03,+819.09634E-06,-499.78012592E-03,+59.23580419E-03
+11.56780800E-03,+643.21684E-06,-499.78012592E-03,+59.36143180E-03
+11.56784000E-03,+592.96580E-06,-490.98615086E-03,+59.14786444E-03
+11.56787200E-03,+643.21684E-06,-488.47359867E-03,+59.33630628E-03
+11.56790400E-03,+592.96580E-06,-499.78012592E-03,+59.08505021E-03
+11.56793600E-03,+819.09634E-06,-490.98615086E-03,+59.28605524E-03
+11.56796800E-03,+819.09634E-06,-479.67962362E-03,+59.66293976E-03
+11.56800000E-03,+819.09634E-06,-488.47359868E-03,+59.29861757E-03
+11.56803200E-03,+643.21684E-06,-490.98615086E-03,+58.39409539E-03
+11.56806400E-03,+592.96580E-06,-479.67962362E-03,+59.09761340E-03
+11.56809600E-03,+819.09634E-06,-479.67962362E-03,+59.29861757E-03
+11.56812800E-03,+819.09634E-06,-488.47359868E-03,+58.83379415E-03
+11.56816000E-03,+819.09634E-06,-490.98615086E-03,+59.48706026E-03
+11.56819200E-03,+819.09634E-06,-488.47359868E-03,+59.07248703E-03
+11.56822400E-03,+819.09634E-06,-499.78012592E-03,+58.65791465E-03
+11.56825600E-03,+643.21684E-06,-490.98615086E-03,+59.17298996E-03
+11.56828800E-03,+417.08630E-06,-479.67962362E-03,+59.04736151E-03
+11.56832000E-03,+592.96580E-06,-488.47359868E-03,+58.41922092E-03
+11.56835200E-03,+819.09634E-06,-490.98615086E-03,+58.72072888E-03
+11.56838400E-03,+819.09634E-06,-479.67962362E-03,+59.39912051E-03
+11.56841600E-03,+819.09634E-06,-488.47359868E-03,+59.04736151E-03
+11.56844800E-03,+819.09634E-06,-499.78012592E-03,+59.29861842E-03
+11.56848000E-03,+643.21684E-06,-499.78012592E-03,+60.02726110E-03
+11.56851200E-03,+592.96580E-06,-499.78012592E-03,+59.27349205E-03
+11.56854400E-03,+819.09634E-06,-490.98615085E-03,+58.77097992E-03
+11.56857600E-03,+819.09634E-06,-479.67962362E-03,+59.34886947E-03
+11.56860800E-03,+819.09634E-06,-488.47359868E-03,+59.44937155E-03
+11.56864000E-03,+819.09634E-06,-499.78012592E-03,+59.08505021E-03
+11.56867200E-03,+819.09634E-06,-490.98615085E-03,+59.19811549E-03
+11.56870400E-03,+819.09634E-06,-488.47359868E-03,+59.28605524E-03
+11.56873600E-03,+819.09634E-06,-490.98615085E-03,+59.22324101E-03
+11.56876800E-03,+643.21684E-06,-488.47359868E-03,+59.34886947E-03
+11.56880000E-03,+592.96580E-06,-499.78012592E-03,+59.62525105E-03
+11.56883200E-03,+819.09634E-06,-499.78012592E-03,+58.95942176E-03
+11.56886400E-03,+643.21684E-06,-499.78012592E-03,+58.92173390E-03
+11.56889600E-03,+417.08630E-06,-490.98615085E-03,+59.24836653E-03
+11.56892800E-03,+417.08630E-06,-479.67962362E-03,+58.88404519E-03
+11.56896000E-03,+417.08630E-06,-479.67962362E-03,+59.26092972E-03
+11.56899200E-03,+592.96580E-06,-479.67962362E-03,+59.16042678E-03
+11.56902400E-03,+643.21684E-06,-479.67962362E-03,+58.41922092E-03
+11.56905600E-03,+592.96580E-06,-479.67962362E-03,+59.07248788E-03
+11.56908800E-03,+819.09634E-06,-479.67962362E-03,+59.93932135E-03
+11.56912000E-03,+819.09634E-06,-488.47359869E-03,+59.16042678E-03
+11.56915200E-03,+819.09634E-06,-490.98615085E-03,+58.77097992E-03
+11.56918400E-03,+819.09634E-06,-488.47359869E-03,+59.08505021E-03
+11.56921600E-03,+819.09634E-06,-499.78012592E-03,+59.19811549E-03
+11.56924800E-03,+819.09634E-06,-499.78012592E-03,+59.19811549E-03
+11.56928000E-03,+819.09634E-06,-490.98615085E-03,+59.11017574E-03
+11.56931200E-03,+819.09634E-06,-479.67962362E-03,+58.99711046E-03
+11.56934400E-03,+819.09634E-06,-479.67962362E-03,+58.99711046E-03
+11.56937600E-03,+819.09634E-06,-488.47359869E-03,+58.64535146E-03
+11.56940800E-03,+643.21684E-06,-490.98615084E-03,+58.80866863E-03
+11.56944000E-03,+417.08630E-06,-479.67962362E-03,+59.60012553E-03
+11.56947200E-03,+417.08630E-06,-479.67962362E-03,+59.60012553E-03
+11.56950400E-03,+417.08630E-06,-488.47359869E-03,+59.33630628E-03
+11.56953600E-03,+592.96580E-06,-499.78012592E-03,+58.64535146E-03
+11.56956800E-03,+819.09634E-06,-499.78012592E-03,+58.45690962E-03
+11.56960000E-03,+819.09634E-06,-490.98615084E-03,+59.23580419E-03
+11.56963200E-03,+819.09634E-06,-479.67962362E-03,+59.27349205E-03
+11.56966400E-03,+994.97584E-06,-479.67962362E-03,+58.59510042E-03
+11.56969600E-03,+869.34738E-06,-488.47359869E-03,+58.77097992E-03
+11.56972800E-03,+592.96580E-06,-499.78012592E-03,+59.17298997E-03
+11.56976000E-03,+643.21684E-06,-499.78012592E-03,+59.39912051E-03
+11.56979200E-03,+417.08630E-06,-490.98615084E-03,+59.13530126E-03
+11.56982400E-03,+592.96580E-06,-488.47359869E-03,+58.62022594E-03
+11.56985600E-03,+819.09634E-06,-490.98615084E-03,+58.92173390E-03
+11.56988800E-03,+643.21684E-06,-488.47359869E-03,+59.16042678E-03
+11.56992000E-03,+592.96580E-06,-490.98615084E-03,+58.50716067E-03
+11.56995200E-03,+819.09634E-06,-479.67962362E-03,+58.92173390E-03
+11.56998400E-03,+819.09634E-06,-488.47359870E-03,+59.24836653E-03
+11.57001600E-03,+819.09634E-06,-499.78012592E-03,+58.79610544E-03
+11.57004800E-03,+819.09634E-06,-490.98615084E-03,+58.97198494E-03
+11.57008000E-03,+643.21684E-06,-488.47359870E-03,+59.11017574E-03
+11.57011200E-03,+417.08630E-06,-490.98615084E-03,+59.08505021E-03
+11.57014400E-03,+592.96580E-06,-488.47359870E-03,+58.84635648E-03
+11.57017600E-03,+819.09634E-06,-490.98615084E-03,+58.56997490E-03
+11.57020800E-03,+819.09634E-06,-479.67962362E-03,+59.05992469E-03
+11.57024000E-03,+994.97584E-06,-479.67962362E-03,+58.87148200E-03
+11.57027200E-03,+1.04522689E-03,-488.47359870E-03,+58.98454813E-03
+11.57030400E-03,+819.09634E-06,-499.78012592E-03,+59.29861757E-03
+11.57033600E-03,+819.09634E-06,-490.98615084E-03,+58.39409539E-03
+11.57036800E-03,+994.97584E-06,-479.67962362E-03,+58.83379415E-03
+11.57040000E-03,+1.04522689E-03,-479.67962362E-03,+59.22324101E-03
+11.57043200E-03,+819.09634E-06,-479.67962362E-03,+58.90917071E-03
+11.57046400E-03,+643.21684E-06,-479.67962362E-03,+58.88404519E-03
+11.57049600E-03,+592.96580E-06,-479.67962362E-03,+58.64535146E-03
+11.57052800E-03,+819.09634E-06,-488.47359870E-03,+58.63278913E-03
+11.57056000E-03,+819.09634E-06,-490.98615083E-03,+59.19811549E-03
+11.57059200E-03,+819.09634E-06,-479.67962362E-03,+58.84635648E-03
+11.57062400E-03,+819.09634E-06,-488.47359870E-03,+58.48203515E-03
+11.57065600E-03,+819.09634E-06,-499.78012592E-03,+58.77097992E-03
+11.57068800E-03,+643.21684E-06,-490.98615083E-03,+59.08505021E-03
+11.57072000E-03,+417.08630E-06,-479.67962362E-03,+58.75841673E-03
+11.57075200E-03,+417.08630E-06,-488.47359870E-03,+58.54484938E-03
+11.57078400E-03,+592.96580E-06,-490.98615083E-03,+58.64535146E-03
+11.57081600E-03,+643.21684E-06,-488.47359870E-03,+58.63278913E-03
+11.57084800E-03,+592.96580E-06,-499.78012592E-03,+59.11017574E-03
+11.57088000E-03,+819.09634E-06,-490.98615083E-03,+59.08505021E-03
+11.57091200E-03,+994.97584E-06,-479.67962362E-03,+59.02223598E-03
+11.57094400E-03,+869.34738E-06,-479.67962362E-03,+58.79610544E-03
+11.57097600E-03,+417.08630E-06,-488.47359871E-03,+58.88404519E-03
+11.57100800E-03,+417.08630E-06,-499.78012592E-03,+58.90917071E-03
+11.57104000E-03,+417.08630E-06,-490.98615083E-03,+58.97198494E-03
+11.57107200E-03,+417.08630E-06,-488.47359871E-03,+58.84635648E-03
+11.57110400E-03,+417.08630E-06,-499.78012592E-03,+58.30615564E-03
+11.57113600E-03,+592.96580E-06,-490.98615083E-03,+58.36896987E-03
+11.57116800E-03,+819.09634E-06,-479.67962362E-03,+58.94685942E-03
+11.57120000E-03,+994.97584E-06,-488.47359871E-03,+59.39912051E-03
+11.57123200E-03,+1.04522689E-03,-490.98615083E-03,+58.95942176E-03
+11.57126400E-03,+643.21684E-06,-479.67962362E-03,+58.30615564E-03
+11.57129600E-03,+417.08630E-06,-479.67962362E-03,+58.63278913E-03
+11.57132800E-03,+592.96580E-06,-488.47359871E-03,+59.28605524E-03
+11.57136000E-03,+819.09634E-06,-490.98615083E-03,+59.04736151E-03
+11.57139200E-03,+819.09634E-06,-479.67962362E-03,+58.68304017E-03
+11.57142400E-03,+819.09634E-06,-479.67962362E-03,+59.05992469E-03
+11.57145600E-03,+819.09634E-06,-488.47359871E-03,+58.87148200E-03
+11.57148800E-03,+819.09634E-06,-499.78012592E-03,+58.01721087E-03
+11.57152000E-03,+819.09634E-06,-490.98615082E-03,+58.67047784E-03
+11.57155200E-03,+819.09634E-06,-479.67962362E-03,+59.18555230E-03
+11.57158400E-03,+643.21684E-06,-479.67962362E-03,+58.56997490E-03
+11.57161600E-03,+417.08630E-06,-479.67962362E-03,+59.32374395E-03
+11.57164800E-03,+592.96580E-06,-479.67962362E-03,+59.03479832E-03
+11.57168000E-03,+643.21684E-06,-479.67962362E-03,+57.96695983E-03
+11.57171200E-03,+592.96580E-06,-479.67962362E-03,+58.80866863E-03
+11.57174400E-03,+819.09634E-06,-479.67962362E-03,+58.72072802E-03
+11.57177600E-03,+819.09634E-06,-488.47359871E-03,+58.11771381E-03
+11.57180800E-03,+819.09634E-06,-490.98615082E-03,+58.79610544E-03
+11.57184000E-03,+819.09634E-06,-488.47359871E-03,+58.62022594E-03
+11.57187200E-03,+643.21684E-06,-499.78012592E-03,+58.56997490E-03
+11.57190400E-03,+417.08630E-06,-499.78012592E-03,+58.79610544E-03
+11.57193600E-03,+417.08630E-06,-490.98615082E-03,+58.70816569E-03
+11.57196800E-03,+417.08630E-06,-479.67962362E-03,+58.77097992E-03
+11.57200000E-03,+417.08630E-06,-488.47359872E-03,+59.08505021E-03
+11.57203200E-03,+592.96580E-06,-490.98615082E-03,+59.46193474E-03
+11.57206400E-03,+819.09634E-06,-479.67962362E-03,+59.44937155E-03
+11.57209600E-03,+819.09634E-06,-488.47359872E-03,+58.38153221E-03
+11.57212800E-03,+643.21684E-06,-499.78012592E-03,+58.02977406E-03
+11.57216000E-03,+592.96580E-06,-490.98615082E-03,+58.68304017E-03
+11.57219200E-03,+643.21684E-06,-479.67962362E-03,+58.70816569E-03
+11.57222400E-03,+417.08630E-06,-488.47359872E-03,+58.68304017E-03
+11.57225600E-03,+592.96580E-06,-499.78012592E-03,+58.53228619E-03
+11.57228800E-03,+819.09634E-06,-499.78012592E-03,+58.36896987E-03
+11.57232000E-03,+819.09634E-06,-490.98615082E-03,+58.68304017E-03
+11.57235200E-03,+994.97584E-06,-479.67962362E-03,+58.35640669E-03
+11.57238400E-03,+1.04522689E-03,-479.67962362E-03,+58.49459833E-03
+11.57241600E-03,+819.09634E-06,-479.67962362E-03,+58.95942175E-03
+11.57244800E-03,+819.09634E-06,-479.67962362E-03,+58.39409539E-03
+11.57248000E-03,+819.09634E-06,-479.67962362E-03,+58.56997490E-03
+11.57251200E-03,+819.09634E-06,-479.67962362E-03,+58.79610544E-03
+11.57254400E-03,+819.09634E-06,-488.47359872E-03,+58.70816569E-03
+11.57257600E-03,+819.09634E-06,-490.98615081E-03,+58.77097992E-03
+11.57260800E-03,+819.09634E-06,-488.47359872E-03,+58.55741171E-03
+11.57264000E-03,+819.09634E-06,-490.98615081E-03,+58.34384435E-03
+11.57267200E-03,+819.09634E-06,-479.67962362E-03,+58.62022594E-03
+11.57270400E-03,+643.21684E-06,-479.67962362E-03,+58.92173390E-03
+11.57273600E-03,+417.08630E-06,-479.67962362E-03,+58.80866777E-03
+11.57276800E-03,+592.96580E-06,-479.67962362E-03,+57.96695983E-03
+11.57280000E-03,+819.09634E-06,-488.47359872E-03,+58.45690962E-03
+11.57283200E-03,+643.21684E-06,-490.98615081E-03,+58.62022594E-03
+11.57286400E-03,+592.96580E-06,-479.67962362E-03,+58.48203515E-03
+11.57289600E-03,+819.09634E-06,-479.67962362E-03,+58.59510042E-03
+11.57292800E-03,+643.21684E-06,-488.47359872E-03,+58.59510042E-03
+11.57296000E-03,+417.08630E-06,-490.98615081E-03,+58.41922092E-03
+11.57299200E-03,+417.08630E-06,-479.67962362E-03,+58.54484938E-03
+11.57302400E-03,+241.20679E-06,-479.67962362E-03,+58.73329121E-03
+11.57305600E-03,+366.83525E-06,-479.67962362E-03,+58.39409539E-03
+11.57308800E-03,+819.09634E-06,-479.67962362E-03,+58.39409539E-03
+11.57312000E-03,+819.09634E-06,-479.67962362E-03,+58.48203515E-03
+11.57315200E-03,+819.09634E-06,-488.47359873E-03,+58.24334141E-03
+11.57318400E-03,+819.09634E-06,-499.78012592E-03,+58.31871883E-03
+11.57321600E-03,+643.21684E-06,-490.98615081E-03,+58.73329121E-03
+11.57324800E-03,+417.08630E-06,-488.47359873E-03,+58.56997490E-03
+11.57328000E-03,+417.08630E-06,-499.78012592E-03,+58.70816569E-03
+11.57331200E-03,+417.08630E-06,-490.98615081E-03,+58.68304017E-03
+11.57334400E-03,+417.08630E-06,-479.67962362E-03,+59.05992469E-03
+11.57337600E-03,+592.96580E-06,-488.47359873E-03,+58.95942175E-03
+11.57340800E-03,+643.21684E-06,-490.98615081E-03,+58.39409539E-03
+11.57344000E-03,+592.96580E-06,-488.47359873E-03,+58.48203515E-03
+11.57347200E-03,+819.09634E-06,-490.98615080E-03,+58.24334141E-03
+11.57350400E-03,+819.09634E-06,-488.47359873E-03,+58.14283933E-03
+11.57353600E-03,+643.21684E-06,-490.98615080E-03,+58.68304017E-03
+11.57356800E-03,+417.08630E-06,-479.67962362E-03,+58.35640669E-03
+11.57360000E-03,+417.08630E-06,-479.67962362E-03,+58.31871883E-03
+11.57363200E-03,+417.08630E-06,-488.47359873E-03,+58.73329121E-03
+11.57366400E-03,+417.08630E-06,-499.78012592E-03,+58.30615564E-03
+11.57369600E-03,+592.96580E-06,-490.98615080E-03,+58.36896987E-03
+11.57372800E-03,+819.09634E-06,-488.47359873E-03,+58.41922092E-03
+11.57376000E-03,+819.09634E-06,-499.78012592E-03,+58.72072888E-03
+11.57379200E-03,+643.21684E-06,-490.98615080E-03,+58.87148200E-03
+11.57382400E-03,+592.96580E-06,-479.67962362E-03,+58.19309037E-03
+11.57385600E-03,+643.21684E-06,-488.47359873E-03,+58.28103012E-03
+11.57388800E-03,+592.96580E-06,-499.78012592E-03,+58.39409539E-03
+11.57392000E-03,+819.09634E-06,-499.78012592E-03,+58.65791465E-03
+11.57395200E-03,+819.09634E-06,-490.98615080E-03,+58.64535146E-03
+11.57398400E-03,+819.09634E-06,-479.67962362E-03,+58.36896987E-03
+11.57401600E-03,+819.09634E-06,-488.47359874E-03,+58.59510042E-03
+11.57404800E-03,+643.21684E-06,-490.98615080E-03,+58.41922092E-03
+11.57408000E-03,+417.08630E-06,-479.67962362E-03,+58.54484938E-03
+11.57411200E-03,+417.08630E-06,-479.67962362E-03,+59.17298997E-03
+11.57414400E-03,+768.84530E-06,-479.67962362E-03,+58.95942175E-03
+11.57417600E-03,+1.04522689E-03,-479.67962362E-03,+58.48203515E-03
+11.57420800E-03,+643.21684E-06,-488.47359874E-03,+58.06746191E-03
+11.57424000E-03,+592.96580E-06,-490.98615080E-03,+57.91670879E-03
+11.57427200E-03,+819.09634E-06,-488.47359874E-03,+58.59510042E-03
+11.57430400E-03,+819.09634E-06,-490.98615080E-03,+58.50716067E-03
+11.57433600E-03,+819.09634E-06,-479.67962362E-03,+58.30615564E-03
+11.57436800E-03,+819.09634E-06,-479.67962362E-03,+58.54484938E-03
+11.57440000E-03,+819.09634E-06,-488.47359874E-03,+58.46947196E-03
+11.57443200E-03,+819.09634E-06,-490.98615080E-03,+57.70314057E-03
+11.57446400E-03,+643.21684E-06,-479.67962362E-03,+58.29359331E-03
+11.57449600E-03,+592.96580E-06,-479.67962362E-03,+58.84635648E-03
+11.57452800E-03,+819.09634E-06,-488.47359874E-03,+58.13027614E-03
+11.57456000E-03,+819.09634E-06,-490.98615079E-03,+58.14283933E-03
+11.57459200E-03,+819.09634E-06,-488.47359874E-03,+58.77097992E-03
+11.57462400E-03,+994.97584E-06,-499.78012592E-03,+58.46947196E-03
+11.57465600E-03,+1.04522689E-03,-490.98615079E-03,+58.31871883E-03
+11.57468800E-03,+819.09634E-06,-479.67962362E-03,+58.73329121E-03
+11.57472000E-03,+819.09634E-06,-479.67962362E-03,+58.39409539E-03
+11.57475200E-03,+819.09634E-06,-479.67962362E-03,+58.39409539E-03
+11.57478400E-03,+819.09634E-06,-479.67962362E-03,+58.48203515E-03
+11.57481600E-03,+643.21684E-06,-488.47359874E-03,+58.33128116E-03
+11.57484800E-03,+592.96580E-06,-490.98615079E-03,+58.43178411E-03
